JMP;8086;FM_JUMP;A_JUMP;S_NO;T_UNDEF;DATASZ_UNDEF;DATASZ_UNDEF;1;OPRN_MEMORY_MEM64b_READ;;;;0;
LJMP;8086;FM_JUMP;A_JUMP;S_NO;T_UNDEF;DATASZ_UNDEF;DATASZ_UNDEF;1;OPRN_MEMORY_MEM16b_READ;;;;0;
LJMP;8086;FM_JUMP;A_JUMP;S_NO;T_UNDEF;DATASZ_UNDEF;DATASZ_UNDEF;1;OPRN_MEMORY_MEM32b_READ;;;;0;
LJMP;8086;FM_JUMP;A_JUMP;S_NO;T_UNDEF;DATASZ_UNDEF;DATASZ_UNDEF;1;OPRN_MEMORY_MEM64b_READ;;;;0;
